,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,season,off_score,def_score
366,1610612748,Miami Heat,82,43,39,0.524,3991.0,0.5,0.282,0.136,0.282,0.501,0.325,0.165,0.307,1,14,14,14,1,16,24,3,26,16,22,4,20,2008-09,0.3327,0.35180000000000006
367,1610612749,Milwaukee Bucks,82,34,48,0.415,3956.0,0.483,0.306,0.149,0.31,0.503,0.398,0.174,0.301,1,20,20,20,21,25,15,15,12,17,30,1,15,2008-09,0.33835,0.36460000000000004
368,1610612750,Minnesota Timberwolves,82,24,58,0.293,3961.0,0.481,0.289,0.152,0.321,0.515,0.327,0.134,0.283,1,25,25,25,14,27,21,18,6,26,23,28,2,2008-09,0.33795000000000003,0.34515
369,1610612751,New Jersey Nets,82,34,48,0.415,3966.0,0.497,0.303,0.143,0.288,0.509,0.357,0.147,0.297,1,20,20,20,11,17,16,10,23,21,29,19,14,2008-09,0.3376,0.3533
370,1610612740,New Orleans Hornets,82,49,33,0.598,3951.0,0.501,0.288,0.141,0.282,0.496,0.297,0.149,0.293,1,10,10,10,26,14,22,6,25,12,13,14,12,2008-09,0.33525000000000005,0.3388
371,1610612752,New York Knicks,82,32,50,0.39,3961.0,0.503,0.268,0.146,0.277,0.52,0.284,0.147,0.304,1,23,23,23,14,12,28,12,27,28,10,18,18,2008-09,0.33330000000000004,0.34815
372,1610612760,Oklahoma City Thunder,82,23,59,0.28,3961.0,0.471,0.308,0.17,0.309,0.514,0.284,0.145,0.284,1,27,27,27,14,30,13,29,13,25,11,21,4,2008-09,0.33890000000000003,0.34125
373,1610612753,Orlando Magic,82,59,23,0.72,3946.0,0.52,0.351,0.149,0.273,0.465,0.277,0.14,0.283,1,4,4,4,27,3,3,16,29,1,6,25,3,2008-09,0.35250000000000004,0.31915000000000004
374,1610612755,Philadelphia 76ers,82,41,41,0.5,3951.0,0.485,0.339,0.154,0.342,0.507,0.276,0.17,0.32,1,15,15,15,24,24,4,21,2,19,5,2,26,2008-09,0.35175,0.3507
375,1610612756,Phoenix Suns,82,46,36,0.561,3951.0,0.545,0.336,0.161,0.308,0.511,0.3,0.146,0.318,1,13,13,13,24,1,6,26,15,23,16,20,25,2008-09,0.37025,0.34950000000000003
376,1610612757,Portland Trail Blazers,82,54,28,0.659,3966.0,0.511,0.306,0.145,0.355,0.499,0.282,0.149,0.292,1,5,5,5,11,8,14,11,1,14,8,17,8,2008-09,0.35755000000000003,0.33755
377,1610612758,Sacramento Kings,82,17,65,0.207,3981.0,0.491,0.315,0.16,0.289,0.526,0.355,0.149,0.331,1,30,30,30,4,22,10,25,22,29,28,16,29,2008-09,0.34145000000000003,0.3671000000000001
378,1610612759,San Antonio Spurs,82,54,28,0.659,3981.0,0.513,0.251,0.13,0.258,0.487,0.249,0.13,0.26,1,5,5,5,4,5,30,1,30,7,1,30,1,2008-09,0.32695,0.31665
379,1610612761,Toronto Raptors,82,33,49,0.402,3961.0,0.494,0.279,0.143,0.276,0.511,0.258,0.142,0.294,1,22,22,22,14,20,25,9,28,22,3,23,13,2008-09,0.3304,0.33740000000000003
380,1610612762,Utah Jazz,82,48,34,0.585,3976.0,0.504,0.355,0.155,0.316,0.505,0.343,0.169,0.307,1,11,11,11,7,11,2,22,7,18,26,3,19,2008-09,0.3568,0.35710000000000003
381,1610612764,Washington Wizards,82,19,63,0.232,3941.0,0.48,0.293,0.151,0.313,0.533,0.298,0.151,0.311,1,28,28,28,29,29,19,17,9,30,14,13,21,2008-09,0.3363,0.35785000000000006
382,1610612737,Atlanta Hawks,82,53,29,0.646,3971.0,0.506,0.281,0.13,0.32,0.496,0.28,0.151,0.315,1,6,6,6,10,11,24,1,3,16,8,15,28,2009-10,0.3410500000000001,0.34115
383,1610612738,Boston Celtics,82,50,32,0.61,3956.0,0.522,0.332,0.16,0.274,0.487,0.337,0.169,0.303,1,9,9,9,17,5,7,27,27,9,25,2,18,2009-10,0.35340000000000005,0.3482
384,1610612766,Charlotte Bobcats,82,44,38,0.537,3976.0,0.49,0.346,0.172,0.315,0.491,0.262,0.167,0.302,1,15,15,15,5,24,2,30,7,12,2,3,14,2009-10,0.3539,0.33785000000000004
385,1610612741,Chicago Bulls,82,41,41,0.5,3981.0,0.477,0.287,0.151,0.303,0.484,0.284,0.14,0.291,1,17,17,17,2,28,20,15,17,7,12,24,6,2009-10,0.3322,0.32939999999999997
386,1610612739,Cleveland Cavaliers,82,61,21,0.744,3956.0,0.532,0.341,0.15,0.293,0.482,0.288,0.138,0.275,1,1,1,1,17,3,3,14,21,3,14,25,3,2009-10,0.36005,0.3255
387,1610612742,Dallas Mavericks,82,55,27,0.671,3976.0,0.506,0.277,0.137,0.279,0.495,0.272,0.154,0.303,1,4,4,4,5,13,26,2,26,15,5,11,16,2009-10,0.3340000000000001,0.33790000000000003
388,1610612743,Denver Nuggets,82,53,29,0.646,3956.0,0.509,0.376,0.144,0.304,0.495,0.326,0.157,0.313,1,6,6,6,17,10,1,9,16,14,23,9,26,2009-10,0.3568,0.34875
389,1610612765,Detroit Pistons,82,27,55,0.329,3956.0,0.474,0.303,0.149,0.346,0.526,0.344,0.159,0.303,1,24,24,24,17,29,13,13,2,30,28,6,15,2009-10,0.34149999999999997,0.36235
390,1610612744,Golden State Warriors,82,26,56,0.317,3946.0,0.514,0.294,0.144,0.254,0.525,0.34,0.173,0.341,1,26,26,26,26,8,17,10,30,28,26,1,30,2009-10,0.33649999999999997,0.37245
391,1610612745,Houston Rockets,82,42,40,0.512,3981.0,0.494,0.292,0.151,0.309,0.511,0.281,0.153,0.301,1,16,16,16,2,20,18,16,13,21,10,12,12,2009-10,0.34095000000000003,0.3450000000000001
392,1610612754,Indiana Pacers,82,32,50,0.39,3941.0,0.491,0.296,0.154,0.255,0.49,0.341,0.153,0.31,1,21,21,21,29,23,15,19,29,10,27,13,25,2009-10,0.33030000000000004,0.34740000000000004
393,1610612746,Los Angeles Clippers,82,29,53,0.354,3941.0,0.491,0.283,0.168,0.305,0.509,0.281,0.138,0.303,1,22,22,22,29,21,22,29,15,20,9,27,17,2009-10,0.34185,0.34085000000000004
394,1610612747,Los Angeles Lakers,82,57,25,0.695,3966.0,0.496,0.289,0.141,0.314,0.484,0.26,0.15,0.292,1,3,3,3,12,15,19,5,9,6,1,19,7,2009-10,0.33980000000000005,0.32849999999999996
395,1610612763,Memphis Grizzlies,82,40,42,0.488,3981.0,0.494,0.32,0.16,0.355,0.52,0.271,0.149,0.302,1,18,18,18,2,18,8,25,1,25,3,20,13,2009-10,0.3566,0.34630000000000005
396,1610612748,Miami Heat,82,47,35,0.573,3976.0,0.496,0.296,0.144,0.294,0.48,0.326,0.158,0.299,1,13,13,13,5,16,14,8,20,2,24,8,10,2009-10,0.3376,0.3402
397,1610612749,Milwaukee Bucks,82,46,36,0.561,3996.0,0.482,0.239,0.141,0.298,0.486,0.348,0.162,0.274,1,14,14,14,1,25,30,4,19,8,29,4,1,2009-10,0.3235,0.3419
398,1610612750,Minnesota Timberwolves,82,15,67,0.183,3956.0,0.478,0.278,0.167,0.308,0.525,0.285,0.146,0.295,1,29,29,29,17,27,25,28,14,27,13,21,8,2009-10,0.33625000000000005,0.34825
399,1610612751,New Jersey Nets,82,12,70,0.146,3956.0,0.458,0.307,0.155,0.285,0.517,0.307,0.15,0.314,1,30,30,30,17,30,12,20,23,23,19,17,27,2009-10,0.325,0.35315
400,1610612740,New Orleans Hornets,82,37,45,0.451,3966.0,0.506,0.243,0.143,0.282,0.523,0.274,0.152,0.304,1,20,20,20,12,12,29,7,24,26,6,14,19,2009-10,0.331,0.3491000000000001
401,1610612752,New York Knicks,82,29,53,0.354,3976.0,0.509,0.256,0.146,0.268,0.526,0.275,0.15,0.309,1,22,22,22,5,9,28,11,28,29,7,18,23,2009-10,0.3321,0.35095000000000004
402,1610612760,Oklahoma City Thunder,82,50,32,0.61,3961.0,0.494,0.333,0.158,0.32,0.483,0.3,0.159,0.306,1,9,9,9,15,19,6,23,4,5,17,5,20,2009-10,0.35105000000000003,0.33915
403,1610612753,Orlando Magic,82,59,23,0.72,3946.0,0.536,0.34,0.152,0.28,0.477,0.272,0.138,0.274,1,2,2,2,26,2,4,17,25,1,4,26,2,2009-10,0.3594,0.3209
404,1610612755,Philadelphia 76ers,82,27,55,0.329,3961.0,0.496,0.27,0.156,0.31,0.518,0.302,0.155,0.307,1,24,24,24,15,17,27,21,12,24,18,10,21,2009-10,0.3399,0.35265
405,1610612756,Phoenix Suns,82,54,28,0.659,3946.0,0.546,0.312,0.152,0.311,0.491,0.295,0.135,0.327,1,5,5,5,26,1,11,18,11,11,16,29,29,2009-10,0.3654,0.33980000000000005
406,1610612757,Portland Trail Blazers,82,50,32,0.61,3971.0,0.499,0.315,0.138,0.32,0.502,0.294,0.151,0.298,1,9,9,9,10,14,10,3,5,17,15,16,9,2009-10,0.34535000000000005,0.34225
407,1610612758,Sacramento Kings,82,25,57,0.305,3976.0,0.491,0.286,0.156,0.315,0.505,0.315,0.143,0.3,1,28,28,28,5,22,21,22,8,19,22,23,11,2009-10,0.3413,0.34500000000000003
408,1610612759,San Antonio Spurs,82,50,32,0.61,3956.0,0.515,0.296,0.147,0.303,0.483,0.283,0.136,0.28,1,9,9,9,17,7,16,12,18,4,11,28,4,2009-10,0.34775,0.32565
409,1610612761,Toronto Raptors,82,40,42,0.488,3956.0,0.521,0.319,0.142,0.288,0.513,0.314,0.134,0.308,1,18,18,18,17,6,9,6,22,22,21,30,22,2009-10,0.34935000000000005,0.3474
410,1610612762,Utah Jazz,82,53,29,0.646,3951.0,0.524,0.34,0.16,0.313,0.492,0.353,0.159,0.282,1,6,6,6,25,4,5,26,10,13,30,7,5,2009-10,0.3632,0.3459
411,1610612764,Washington Wizards,82,26,56,0.317,3966.0,0.481,0.283,0.159,0.317,0.502,0.313,0.146,0.309,1,26,26,26,12,26,23,24,6,18,20,22,24,2009-10,0.338,0.34605
412,1610612737,Atlanta Hawks,82,44,38,0.537,3946.0,0.501,0.269,0.151,0.274,0.495,0.273,0.138,0.29,1,13,13,13,28,12,29,14,28,12,3,29,10,2010-11,0.33330000000000004,0.33144999999999997
413,1610612738,Boston Celtics,82,56,26,0.683,3956.0,0.519,0.305,0.159,0.257,0.469,0.31,0.169,0.291,1,6,6,6,20,7,10,23,30,2,21,3,11,2010-11,0.34450000000000003,0.33455
414,1610612766,Charlotte Bobcats,82,34,48,0.415,3961.0,0.482,0.314,0.16,0.298,0.5,0.294,0.145,0.295,1,22,22,22,18,25,6,25,17,14,10,23,12,2010-11,0.33949999999999997,0.33935
415,1610612741,Chicago Bulls,82,62,20,0.756,3966.0,0.501,0.305,0.154,0.332,0.463,0.291,0.154,0.283,1,1,1,1,12,14,9,20,4,1,9,11,3,2010-11,0.35105000000000003,0.32395000000000007
416,1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,0.472,0.312,0.151,0.283,0.524,0.278,0.144,0.301,1,29,29,29,27,28,8,17,22,29,5,24,16,2010-11,0.32995,0.34750000000000003
417,1610612742,Dallas Mavericks,82,57,25,0.695,3941.0,0.525,0.286,0.151,0.278,0.488,0.275,0.147,0.287,1,4,4,4,29,3,21,16,25,9,4,19,7,2010-11,0.34625,0.3306
418,1610612743,Denver Nuggets,82,50,32,0.61,3941.0,0.526,0.367,0.147,0.283,0.5,0.296,0.143,0.284,1,9,9,9,29,2,1,9,23,16,12,26,4,2010-11,0.3588,0.33695
419,1610612765,Detroit Pistons,82,30,52,0.366,3976.0,0.495,0.279,0.144,0.317,0.526,0.306,0.156,0.319,1,24,24,24,6,17,26,6,9,30,18,10,26,2010-11,0.33925,0.35910000000000003
420,1610612744,Golden State Warriors,82,36,46,0.439,3966.0,0.51,0.241,0.151,0.3,0.509,0.333,0.167,0.341,1,20,20,20,12,9,30,18,16,21,29,4,30,2010-11,0.33790000000000003,0.3635
421,1610612745,Houston Rockets,82,43,39,0.524,3976.0,0.503,0.299,0.141,0.315,0.5,0.28,0.143,0.31,1,14,14,14,6,10,14,2,10,15,7,27,21,2010-11,0.3443,0.33975
422,1610612754,Indiana Pacers,82,37,45,0.451,3956.0,0.486,0.3,0.16,0.297,0.487,0.315,0.145,0.297,1,19,19,19,20,23,12,26,18,7,23,22,13,2010-11,0.3388,0.3377
423,1610612746,Los Angeles Clippers,82,32,50,0.39,3971.0,0.496,0.332,0.174,0.33,0.499,0.324,0.146,0.308,1,23,23,23,10,16,4,29,6,13,26,21,20,2010-11,0.3577,0.3463
424,1610612747,Los Angeles Lakers,82,57,25,0.695,3966.0,0.502,0.293,0.141,0.325,0.477,0.236,0.147,0.308,1,4,4,4,12,11,16,3,7,5,1,17,19,2010-11,0.34500000000000003,0.32455
425,1610612763,Memphis Grizzlies,82,46,36,0.561,3976.0,0.493,0.291,0.15,0.333,0.502,0.3,0.179,0.318,1,11,11,11,6,20,18,13,3,18,15,1,23,2010-11,0.34495,0.35414999999999996
426,1610612748,Miami Heat,82,58,24,0.707,3956.0,0.524,0.363,0.151,0.287,0.475,0.299,0.143,0.285,1,3,3,3,20,4,3,15,20,3,14,25,5,2010-11,0.3592,0.3276
427,1610612749,Milwaukee Bucks,82,35,47,0.427,3966.0,0.467,0.287,0.148,0.287,0.481,0.307,0.166,0.29,1,21,21,21,12,30,20,11,21,6,20,5,9,2010-11,0.32425,0.33795000000000003
428,1610612750,Minnesota Timberwolves,82,17,65,0.207,3956.0,0.483,0.282,0.174,0.336,0.514,0.323,0.147,0.302,1,30,30,30,20,24,25,30,1,27,25,20,17,2010-11,0.34620000000000006,0.3512
429,1610612751,New Jersey Nets,82,24,58,0.293,4001.0,0.474,0.283,0.152,0.304,0.503,0.32,0.134,0.3,1,25,25,25,1,27,23,19,15,19,24,30,15,2010-11,0.33085,0.3427
430,1610612740,New Orleans Hornets,82,46,36,0.561,3966.0,0.493,0.296,0.145,0.289,0.501,0.286,0.161,0.279,1,11,11,11,12,19,15,7,19,17,8,7,2,2010-11,0.33565,0.33935000000000004
431,1610612752,New York Knicks,82,42,40,0.512,3956.0,0.513,0.304,0.141,0.273,0.511,0.315,0.157,0.324,1,15,15,15,20,8,11,4,29,23,22,9,28,2010-11,0.34065,0.35570000000000007
432,1610612760,Oklahoma City Thunder,82,55,27,0.671,4001.0,0.501,0.363,0.148,0.306,0.493,0.307,0.147,0.303,1,7,7,7,1,13,2,12,13,11,19,18,18,2010-11,0.35305000000000003,0.3406
433,1610612753,Orlando Magic,82,52,30,0.634,3966.0,0.521,0.328,0.162,0.304,0.475,0.295,0.15,0.277,1,8,8,8,12,6,5,27,14,4,11,14,1,2010-11,0.35890000000000005,0.32715000000000005
434,1610612755,Philadelphia 76ers,82,41,41,0.5,3986.0,0.494,0.273,0.138,0.278,0.487,0.299,0.152,0.286,1,16,16,16,4,18,28,1,24,8,13,13,6,2010-11,0.32865,0.33485000000000004
435,1610612756,Phoenix Suns,82,40,42,0.488,4001.0,0.522,0.283,0.147,0.275,0.513,0.28,0.15,0.319,1,17,17,17,1,5,24,10,27,26,6,15,25,2010-11,0.343,0.34850000000000003
436,1610612757,Portland Trail Blazers,82,48,34,0.585,3961.0,0.486,0.278,0.145,0.331,0.51,0.301,0.175,0.318,1,10,10,10,18,22,27,8,5,22,16,2,24,2010-11,0.3385500000000001,0.35650000000000004
437,1610612758,Sacramento Kings,82,24,58,0.293,3971.0,0.48,0.284,0.167,0.334,0.513,0.305,0.152,0.298,1,25,25,25,10,26,22,28,2,25,17,12,14,2010-11,0.34315,0.34855
438,1610612759,San Antonio Spurs,82,61,21,0.744,3956.0,0.527,0.299,0.143,0.276,0.491,0.248,0.142,0.289,1,2,2,2,20,1,13,5,26,10,2,28,8,2010-11,0.3466,0.3269
439,1610612761,Toronto Raptors,82,22,60,0.268,3956.0,0.491,0.293,0.156,0.314,0.522,0.326,0.148,0.315,1,28,28,28,20,21,17,22,12,28,27,16,22,2010-11,0.34215,0.3577
440,1610612762,Utah Jazz,82,39,43,0.476,3976.0,0.498,0.313,0.154,0.314,0.505,0.354,0.157,0.321,1,18,18,18,6,15,7,21,11,20,30,8,27,2010-11,0.34745000000000004,0.35855
441,1610612764,Washington Wizards,82,23,59,0.28,3986.0,0.471,0.29,0.16,0.317,0.512,0.327,0.164,0.329,1,27,27,27,4,29,19,24,8,24,28,6,29,2010-11,0.3353,0.36065
442,1610612737,Atlanta Hawks,66,40,26,0.606,3233.0,0.5,0.259,0.151,0.279,0.48,0.247,0.163,0.297,1,8,8,8,1,8,21,10,26,10,6,6,9,2011-12,0.33240000000000003,0.32920000000000005
443,1610612738,Boston Celtics,66,39,27,0.591,3188.0,0.496,0.257,0.162,0.245,0.452,0.285,0.171,0.314,1,10,10,10,16,10,22,19,30,2,20,4,23,2011-12,0.32645,0.32910000000000006
444,1610612766,Charlotte Bobcats,66,7,59,0.106,3178.0,0.439,0.276,0.157,0.285,0.512,0.275,0.146,0.322,1,30,30,30,26,30,14,16,24,28,16,25,25,2011-12,0.31325000000000003,0.34695000000000004
445,1610612741,Chicago Bulls,66,50,16,0.758,3188.0,0.49,0.255,0.154,0.361,0.45,0.236,0.147,0.297,1,1,1,1,16,14,24,14,1,1,3,24,8,2011-12,0.34495000000000003,0.31155
446,1610612739,Cleveland Cavaliers,66,21,45,0.318,3193.0,0.463,0.307,0.166,0.323,0.508,0.27,0.149,0.317,1,27,27,27,10,29,4,25,7,27,12,23,24,2011-12,0.33735000000000004,0.34435
447,1610612742,Dallas Mavericks,66,36,30,0.545,3213.0,0.489,0.246,0.149,0.268,0.479,0.27,0.157,0.286,1,13,13,13,3,15,27,6,28,9,14,15,4,2011-12,0.32334999999999997,0.32855
448,1610612743,Denver Nuggets,66,38,28,0.576,3208.0,0.516,0.326,0.16,0.316,0.508,0.243,0.162,0.295,1,11,11,11,6,2,2,18,10,26,4,8,7,2011-12,0.35850000000000004,0.33915
449,1610612765,Detroit Pistons,66,25,41,0.379,3193.0,0.468,0.279,0.172,0.322,0.5,0.295,0.159,0.311,1,22,22,22,10,28,12,29,8,24,22,13,18,2011-12,0.33645,0.34620000000000006
450,1610612744,Golden State Warriors,66,23,43,0.348,3183.0,0.505,0.227,0.147,0.256,0.496,0.318,0.157,0.342,1,23,23,23,23,5,29,4,29,23,27,14,30,2011-12,0.32400000000000007,0.35375000000000006
451,1610612745,Houston Rockets,66,34,32,0.515,3213.0,0.492,0.235,0.154,0.309,0.49,0.275,0.156,0.308,1,17,17,17,3,11,28,13,15,17,15,16,15,2011-12,0.33235000000000003,0.33785000000000004
452,1610612754,Indiana Pacers,66,42,24,0.636,3198.0,0.474,0.321,0.151,0.333,0.476,0.305,0.161,0.311,1,5,5,5,8,23,3,11,4,7,26,10,19,2011-12,0.34209999999999996,0.33860000000000007
453,1610612746,Los Angeles Clippers,66,40,26,0.606,3193.0,0.502,0.287,0.147,0.331,0.492,0.329,0.161,0.308,1,8,8,8,10,7,11,3,5,20,29,9,16,2011-12,0.3468,0.34800000000000003
454,1610612747,Los Angeles Lakers,66,41,25,0.621,3213.0,0.491,0.299,0.162,0.327,0.476,0.213,0.121,0.281,1,6,6,6,3,13,9,20,6,6,1,30,3,2011-12,0.34715,0.3088
455,1610612763,Memphis Grizzlies,66,41,25,0.621,3188.0,0.473,0.277,0.157,0.335,0.485,0.297,0.185,0.312,1,6,6,6,16,25,13,15,3,11,23,1,20,2011-12,0.33699999999999997,0.3472
456,1610612748,Miami Heat,66,46,20,0.697,3208.0,0.505,0.307,0.163,0.299,0.479,0.277,0.18,0.307,1,4,4,4,6,6,5,21,21,8,17,3,13,2011-12,0.3486,0.33955
457,1610612749,Milwaukee Bucks,66,31,35,0.47,3173.0,0.481,0.25,0.148,0.314,0.489,0.281,0.168,0.325,1,19,19,19,28,17,26,5,12,16,18,5,28,2011-12,0.3297,0.34475
458,1610612750,Minnesota Timberwolves,66,26,40,0.394,3188.0,0.477,0.306,0.16,0.311,0.491,0.248,0.139,0.307,1,21,21,21,16,20,7,17,13,18,7,29,14,2011-12,0.33890000000000003,0.32975000000000004
459,1610612751,New Jersey Nets,66,22,44,0.333,3178.0,0.473,0.269,0.165,0.314,0.513,0.282,0.156,0.323,1,25,25,25,26,24,17,24,11,29,19,17,27,2011-12,0.3336,0.3511
460,1610612740,New Orleans Hornets,66,21,45,0.318,3188.0,0.476,0.274,0.173,0.31,0.485,0.287,0.154,0.304,1,27,27,27,16,21,15,30,14,13,21,19,12,2011-12,0.33675000000000005,0.33635
461,1610612752,New York Knicks,66,36,30,0.545,3188.0,0.492,0.306,0.169,0.309,0.485,0.304,0.18,0.298,1,13,13,13,16,12,6,27,16,12,25,2,11,2011-12,0.34675,0.34419999999999995
462,1610612760,Oklahoma City Thunder,66,47,19,0.712,3198.0,0.516,0.334,0.172,0.304,0.465,0.27,0.15,0.313,1,3,3,3,8,3,1,28,19,4,13,22,21,2011-12,0.3603,0.3266
463,1610612753,Orlando Magic,66,37,29,0.561,3193.0,0.506,0.292,0.165,0.306,0.488,0.246,0.145,0.28,1,12,12,12,10,4,10,23,18,14,5,27,1,2011-12,0.34865000000000007,0.32435
464,1610612755,Philadelphia 76ers,66,35,31,0.53,3183.0,0.48,0.217,0.123,0.277,0.46,0.255,0.153,0.288,1,16,16,16,23,19,30,1,27,3,8,20,5,2011-12,0.3107,0.31810000000000005
465,1610612756,Phoenix Suns,66,33,33,0.5,3168.0,0.499,0.257,0.15,0.294,0.491,0.262,0.15,0.313,1,18,18,18,30,9,23,9,22,19,10,21,22,2011-12,0.33445,0.33580000000000004
466,1610612757,Portland Trail Blazers,66,28,38,0.424,3193.0,0.488,0.263,0.152,0.303,0.504,0.266,0.16,0.309,1,20,20,20,10,16,19,12,20,25,11,11,17,2011-12,0.33325,0.3433
467,1610612758,Sacramento Kings,66,22,44,0.333,3183.0,0.472,0.268,0.15,0.321,0.515,0.262,0.16,0.33,1,25,25,25,23,27,18,8,9,30,9,12,29,2011-12,0.3307,0.35130000000000006
468,1610612759,San Antonio Spurs,66,50,16,0.758,3188.0,0.528,0.261,0.144,0.282,0.489,0.222,0.146,0.28,1,1,1,1,16,1,20,2,25,15,2,26,2,2011-12,0.34275000000000005,0.3214
469,1610612761,Toronto Raptors,66,23,43,0.348,3193.0,0.475,0.274,0.167,0.294,0.475,0.35,0.145,0.292,1,23,23,23,10,22,16,26,23,5,30,28,6,2011-12,0.33165000000000006,0.33715
470,1610612762,Utah Jazz,66,36,30,0.545,3233.0,0.481,0.302,0.15,0.34,0.493,0.325,0.155,0.297,1,13,13,13,1,18,8,7,2,22,28,18,10,2011-12,0.34320000000000006,0.3441
471,1610612764,Washington Wizards,66,20,46,0.303,3173.0,0.472,0.253,0.163,0.308,0.492,0.302,0.162,0.322,1,29,29,29,28,26,25,22,17,21,24,7,26,2011-12,0.3291,0.34700000000000003
472,1610612737,Atlanta Hawks,82,44,38,0.537,3971.0,0.517,0.244,0.157,0.254,0.496,0.237,0.161,0.299,1,14,14,14,7,6,25,19,28,16,3,10,13,2012-13,0.33345,0.3340000000000001
473,1610612738,Boston Celtics,81,41,40,0.506,3968.0,0.503,0.263,0.154,0.246,0.482,0.292,0.162,0.31,29,16,16,16,11,12,16,11,29,6,25,9,23,2012-13,0.32835000000000003,0.3391
474,1610612751,Brooklyn Nets,82,49,33,0.598,3971.0,0.498,0.299,0.162,0.343,0.503,0.238,0.148,0.299,1,8,9,9,7,14,7,26,3,20,4,24,14,2012-13,0.35315,0.33370000000000005
475,1610612766,Charlotte Bobcats,82,21,61,0.256,3961.0,0.46,0.31,0.151,0.305,0.524,0.264,0.151,0.321,1,29,29,29,16,30,3,8,16,30,12,21,26,2012-13,0.32925000000000004,0.35115
476,1610612741,Chicago Bulls,82,45,37,0.549,3966.0,0.47,0.259,0.157,0.332,0.477,0.278,0.15,0.301,1,11,11,11,12,29,19,15,6,4,19,22,16,2012-13,0.3325,0.3302
477,1610612739,Cleveland Cavaliers,82,24,58,0.293,3946.0,0.473,0.265,0.15,0.326,0.523,0.304,0.163,0.305,1,28,28,28,26,26,15,6,8,29,28,8,22,2012-13,0.33165000000000006,0.35655000000000003
478,1610612742,Dallas Mavericks,82,41,41,0.5,3996.0,0.506,0.242,0.144,0.259,0.492,0.302,0.152,0.302,1,16,17,17,1,11,26,3,27,10,27,19,17,2012-13,0.3265,0.3405
479,1610612743,Denver Nuggets,82,57,25,0.695,3981.0,0.515,0.308,0.157,0.345,0.493,0.264,0.164,0.325,1,4,4,4,3,7,5,18,1,13,13,7,29,2012-13,0.36045000000000005,0.34280000000000005
480,1610612765,Detroit Pistons,82,29,53,0.354,3961.0,0.487,0.282,0.164,0.324,0.505,0.274,0.149,0.305,1,23,23,23,16,19,11,27,9,21,16,23,21,2012-13,0.34290000000000004,0.34135000000000004
481,1610612744,Golden State Warriors,82,47,35,0.573,3961.0,0.506,0.255,0.157,0.285,0.486,0.282,0.141,0.288,1,10,10,10,16,10,22,14,24,8,22,27,2,2012-13,0.33690000000000003,0.32955
482,1610612745,Houston Rockets,82,45,37,0.549,3956.0,0.525,0.308,0.169,0.305,0.502,0.253,0.152,0.29,1,11,11,11,21,5,4,30,17,19,7,20,3,2012-13,0.35945000000000005,0.33475
483,1610612754,Indiana Pacers,81,49,32,0.605,3918.0,0.479,0.293,0.165,0.336,0.453,0.26,0.148,0.299,29,8,8,8,30,22,9,29,4,1,9,25,15,2012-13,0.34400000000000003,0.317
484,1610612746,Los Angeles Clippers,82,56,26,0.683,3946.0,0.526,0.286,0.159,0.323,0.492,0.306,0.175,0.303,1,5,5,5,26,4,10,21,10,12,29,1,19,2012-13,0.35765,0.34704999999999997
485,1610612747,Los Angeles Lakers,82,45,37,0.549,3951.0,0.512,0.345,0.157,0.309,0.496,0.222,0.136,0.298,1,11,11,11,24,9,1,17,13,15,1,29,12,2012-13,0.35760000000000003,0.32530000000000003
486,1610612763,Memphis Grizzlies,82,56,26,0.683,3961.0,0.472,0.261,0.155,0.344,0.475,0.279,0.172,0.298,1,5,5,5,16,28,17,12,2,3,21,2,10,2012-13,0.3355,0.33444999999999997
487,1610612748,Miami Heat,82,66,16,0.805,3976.0,0.552,0.297,0.151,0.264,0.487,0.262,0.17,0.322,1,1,1,1,4,1,8,7,26,9,10,3,28,2012-13,0.3559,0.341
488,1610612749,Milwaukee Bucks,82,38,44,0.463,3966.0,0.476,0.236,0.146,0.315,0.492,0.265,0.166,0.322,1,18,18,18,12,24,27,4,11,11,15,6,27,2012-13,0.32530000000000003,0.34245000000000003
489,1610612750,Minnesota Timberwolves,82,31,51,0.378,3946.0,0.473,0.305,0.157,0.312,0.511,0.248,0.168,0.298,1,22,22,22,26,27,6,20,12,24,5,4,9,2012-13,0.3366,0.34320000000000006
490,1610612740,New Orleans Hornets,82,27,55,0.329,3956.0,0.489,0.248,0.162,0.332,0.52,0.274,0.147,0.295,1,26,26,26,21,17,24,25,5,28,18,26,7,2012-13,0.3397,0.34485000000000005
491,1610612752,New York Knicks,82,54,28,0.659,3946.0,0.515,0.258,0.132,0.291,0.508,0.286,0.167,0.292,1,7,7,7,26,8,20,1,22,23,23,5,4,2012-13,0.33590000000000003,0.34625
